Timestamp,Incident_Severity,Incident_Type,Region_Type,Traffic_Congestion,Weather_Condition,Drone_Availability,Ambulance_Availability,Battery_Life,Air_Traffic,Response_Time,Hospital_Capacity,Distance_to_Incident,Number_of_Injuries,Specialist_Availability,Road_Type,Emergency_Level,Drone_Speed,Ambulance_Speed,Payload_Weight,Fuel_Level,Weather_Impact,Dispatch_Coordinator,Label
2018-03-18 19:10:00,High,Other,Urban,Low,Clear,Available,Available,56.43477936867943,Low,17.34,52,34.26,1,Unavailable,Local Road,Minor,65.88081635787545,34.669373172879176,6.77,55.34265284685365,,Human,Drone Only
2021-07-22 22:20:00,Medium,Cardiac Arrest,Urban,Low,Clear,Available,Available,89.10509957601154,Low,16.22,27,39.77,3,Unavailable,Highway,Minor,56.342927062836864,40.356351242041576,8.82,57.08674720344982,Moderate,Human,Drone Only
2021-07-30 03:40:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,76.19202761842467,Medium,15.37,72,19.13,1,Unavailable,Local Road,Minor,53.357604637254255,44.12474331502771,7.92,64.27338976763066,,AI,Drone Only
2019-01-06 08:30:00,Low,Accident,Urban,Moderate,Clear,Available,Available,72.339948685631,Medium,11.56,30,16.72,2,Unavailable,Highway,Minor,63.29532825727662,29.76915659270655,0.73,74.26189230931375,,Human,Ambulance Only
2021-05-30 01:40:00,High,Accident,Urban,Moderate,Clear,Unavailable,Available,75.09985186273214,Low,20.29,90,49.69,2,Unavailable,Highway,Minor,51.242817185262105,39.4987894755671,7.13,93.59980193048288,,Human,Drone Only
2018-01-28 22:20:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,100.0,Low,14.69,43,13.55,1,Unavailable,Highway,Critical,53.69059033886511,31.292890087641844,4.11,66.26556814754235,,Human,Hybrid Dispatch
2021-02-07 19:10:00,Low,Fire,Urban,Low,Clear,Available,Available,90.32530453585744,Low,10.1,41,19.64,1,Available,Highway,Minor,56.48392569732585,46.646006870041546,1.79,61.22069137361512,,AI,Ambulance Only
2019-10-07 19:10:00,Low,Other,Suburban,Low,Rainy,Available,Available,91.4436606466221,High,20.07,20,49.15,1,Available,Highway,Minor,80.50746823146378,38.43302844389675,5.57,68.55057841998112,,AI,Drone Only
2020-04-20 13:30:00,Low,Other,Urban,Moderate,Clear,Available,Available,78.54628347683054,Medium,15.16,61,38.03,2,Unavailable,Unpaved Road,Minor,68.18681559375828,32.10253384459605,7.18,74.92462202237817,,Human,Ambulance Only
2021-03-04 06:20:00,Low,Other,Rural,Low,Clear,Unavailable,Available,90.2265454400506,Low,11.87,23,22.92,1,Available,Highway,Minor,68.87833620294288,46.19454825662725,6.76,100.0,Severe,Human,Drone Only
2022-10-01 20:00:00,Low,Fire,Urban,Low,Clear,Available,Available,85.1704361547058,Low,10.43,92,21.72,2,Unavailable,Highway,Minor,42.88604585453743,52.99413495429323,6.04,75.79423089505583,Moderate,Human,Drone Only
2023-06-24 08:10:00,Low,Accident,Rural,Moderate,Stormy,Unavailable,Unavailable,81.08236559557325,Low,24.47,25,14.43,1,Unavailable,Local Road,Minor,68.41563274120062,53.97455835654662,3.58,33.65951490905883,Severe,Human,Drone Only
2019-02-19 12:00:00,Low,Accident,Rural,Low,Clear,Available,Available,69.10290825127788,Low,14.94,51,40.48,1,Unavailable,Highway,Minor,56.79646821965916,50.25609640686858,4.46,100.0,Severe,AI,Drone Only
2020-02-02 12:50:00,Low,Accident,Urban,Low,Clear,Available,Unavailable,92.3670510828709,Low,12.82,85,9.48,1,Unavailable,Highway,Minor,64.11901213277801,27.49719744749932,4.69,55.47594531592786,Moderate,Human,Drone Only
2021-10-02 16:30:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,82.15497197464556,Low,14.7,67,3.6,2,Available,Unpaved Road,Minor,64.94176388942111,37.46993536911527,9.52,51.66558132872191,,Human,Hybrid Dispatch
2024-08-11 21:30:00,Medium,Fire,Urban,High,Stormy,Available,Available,65.93543094436053,Low,26.99,90,24.15,2,Unavailable,Local Road,Minor,72.24712241481384,41.82153895375532,4.2,68.72768968252593,Moderate,Human,Drone Only
2021-11-25 19:30:00,Medium,Accident,Rural,Low,Clear,Unavailable,Available,89.3722442134405,Low,14.68,96,32.62,2,Unavailable,Highway,Minor,63.557510323361605,39.51019766375461,8.5,60.81626731883088,Moderate,AI,Drone Only
2022-08-01 08:30:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,69.32760060684883,Medium,20.74,79,40.84,1,Unavailable,Highway,Major,40.79208637944587,55.67831776727889,5.75,47.5937828809728,,Human,Drone Only
2024-02-01 01:00:00,Low,Fire,Urban,Low,Clear,Available,Available,64.55316750924557,Low,15.23,16,38.66,2,Available,Highway,Minor,53.37311223531162,53.97551738718951,2.45,75.76448666448708,,Human,Drone Only
2022-09-26 11:50:00,High,Other,Urban,Moderate,Clear,Available,Available,79.49648444625828,Low,14.03,38,20.09,1,Unavailable,Highway,Minor,55.90089717945808,36.81110736614988,2.88,59.34308786881122,,AI,Hybrid Dispatch
2020-06-25 15:20:00,Low,Other,Urban,Low,Clear,Unavailable,Available,74.81996676366094,Low,11.51,74,24.38,2,Unavailable,Highway,Minor,71.75284829118947,31.167438708768923,3.73,61.884398220656834,Severe,Human,Drone Only
2024-01-12 23:30:00,Low,Cardiac Arrest,Suburban,Moderate,Clear,Available,Unavailable,67.36576498670411,Low,21.03,16,35.16,1,Available,Highway,Minor,44.477117697887785,45.16017232776083,5.26,49.86783928016469,,Human,Drone Only
2021-10-10 18:40:00,Low,Other,Rural,Moderate,Clear,Available,Available,77.12997311819062,Medium,16.27,23,26.85,1,Available,Local Road,Minor,64.07825089567757,48.79481102496453,6.93,62.67200643366606,,Human,Drone Only
2022-04-14 05:30:00,Low,Accident,Suburban,Low,Clear,Available,Available,69.9408290339056,Low,22.39,28,36.57,2,Available,Local Road,Critical,63.60226621073357,31.03213666276069,4.23,64.04874210888096,,Human,Ambulance Only
2020-11-06 23:20:00,Low,Accident,Urban,Low,Rainy,Available,Available,64.58791729124208,Low,20.03,70,18.78,2,Available,Local Road,Major,49.54239989009772,34.94112753782648,4.5,82.25681983214446,,Human,Ambulance Only
2024-11-08 10:20:00,Medium,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,82.82624698270916,Medium,21.08,21,46.07,1,Unavailable,Highway,Minor,44.402036457533455,31.08962078287115,3.4,60.313089820379766,Moderate,AI,Ambulance Only
2023-10-16 21:10:00,Medium,Accident,Urban,Moderate,Rainy,Available,Available,86.97819154362135,Low,19.0,76,33.22,1,Unavailable,Highway,Minor,48.0161913465064,30.825951012984547,2.98,56.51980581664691,Moderate,Human,Hybrid Dispatch
2018-09-19 04:40:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,66.804848353441,Low,13.42,46,24.1,1,Unavailable,Highway,Major,77.66164187973268,42.29046942643185,1.28,48.91770898664068,,Human,Drone Only
2019-04-20 19:50:00,Medium,Accident,Urban,Low,Clear,Unavailable,Available,79.28932601989086,Low,10.0,83,12.74,1,Available,Local Road,Minor,63.39398935175774,34.99791039360924,8.8,73.21861491810648,,Human,Ambulance Only
2023-05-18 15:30:00,Medium,Fire,Urban,Low,Rainy,Available,Available,84.60117679971648,High,23.44,80,42.06,1,Unavailable,Highway,Major,48.74791247845333,29.359720682604568,9.51,79.93610824758676,,Human,Ambulance Only
2019-08-20 21:40:00,Medium,Accident,Urban,Low,Clear,Unavailable,Available,88.28963519409896,Low,19.12,63,46.03,2,Available,Local Road,Minor,65.06557471199532,45.010882223038735,6.04,70.67710974573001,,AI,Drone Only
2022-09-24 08:00:00,Low,Accident,Urban,Moderate,Clear,Available,Available,76.53932162323075,Low,19.41,62,42.08,1,Unavailable,Unpaved Road,Minor,67.22335922883867,52.5799773224658,7.73,52.7027648552964,,Human,Ambulance Only
2023-11-02 14:00:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,74.9252576796097,Low,17.87,54,24.57,3,Available,Local Road,Major,50.795733164303854,27.436133471149965,6.94,76.14785530150905,Moderate,Human,Drone Only
2020-11-08 01:30:00,Low,Accident,Urban,Low,Stormy,Available,Available,82.76714670646128,Low,21.96,13,30.03,1,Unavailable,Local Road,Minor,56.32351686213632,41.27101530922821,3.01,64.3828272658607,,Human,Ambulance Only
2022-11-05 16:20:00,Medium,Cardiac Arrest,Suburban,Low,Clear,Available,Unavailable,89.61029142153518,Low,13.55,81,30.23,1,Unavailable,Highway,Minor,58.40565330418439,25.76549689912128,4.76,83.28453184917218,Moderate,Human,Drone Only
2023-12-01 14:50:00,Low,Cardiac Arrest,Suburban,Moderate,Clear,Available,Available,90.1288275416617,Low,19.88,52,35.89,1,Unavailable,Unpaved Road,Minor,57.98811367316846,35.18591706036199,6.49,79.64354487612351,,Human,Drone Only
2019-09-29 06:00:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,75.2760471653808,Low,14.52,23,30.04,2,Available,Local Road,Minor,58.214405320444136,41.94118478579235,1.77,48.98824630906516,,Human,Drone Only
2018-05-06 02:40:00,Low,Cardiac Arrest,Suburban,Low,Clear,Unavailable,Available,70.23873488655333,Low,10.63,80,15.37,2,Unavailable,Highway,Minor,61.7942312111696,39.21595655729259,1.36,71.80521723425105,,Human,Drone Only
2023-11-09 22:50:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,89.96221953481876,High,17.18,81,42.32,1,Unavailable,Highway,Minor,61.09055556368661,38.2549309901468,4.16,64.77535045301605,,Human,Ambulance Only
2023-04-24 20:30:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,74.7826845312517,Medium,11.66,95,14.95,1,Unavailable,Highway,Minor,77.35949104970013,52.73104223395364,7.84,86.12975584670284,,Human,Ambulance Only
2022-10-01 13:50:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,73.44551767954626,Low,21.91,34,46.06,1,Unavailable,Local Road,Minor,63.52158618127748,34.68523000385063,5.36,46.96535498911018,Moderate,AI,Drone Only
2020-07-22 13:40:00,Low,Accident,Urban,Low,Clear,Available,Available,68.82667466897428,High,18.13,57,47.08,1,Unavailable,Local Road,Minor,60.81463930689228,49.60769278992193,3.44,71.24673273298467,,AI,Hybrid Dispatch
2019-02-06 21:40:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,81.60880241459353,High,14.14,28,10.86,3,Unavailable,Highway,Major,68.4849910888994,39.35048982229687,5.75,71.63907146034194,,Human,Ambulance Only
2024-06-02 01:20:00,Medium,Accident,Urban,Low,Clear,Available,Available,72.34349708871028,Medium,12.57,89,9.39,2,Unavailable,Highway,Major,73.18567882018138,40.9434538432633,0.88,73.60825670906414,,Human,Drone Only
2024-07-08 00:50:00,High,Fire,Rural,Low,Clear,Unavailable,Available,82.62576027382049,Low,17.02,60,21.34,1,Unavailable,Unpaved Road,Minor,62.78607103284288,34.32213922761845,1.08,70.72649475810607,,Human,Drone Only
2023-05-02 04:40:00,Low,Accident,Rural,Low,Clear,Unavailable,Available,86.60875961758514,Low,18.06,18,19.72,1,Available,Local Road,Minor,62.38579845536104,47.23652574852342,8.75,84.14643377441287,,Human,Ambulance Only
2023-01-09 07:30:00,Low,Accident,Urban,Low,Clear,Available,Available,74.82387080759241,Low,12.56,20,14.63,2,Available,Highway,Minor,77.11593300436368,29.62986754077365,2.49,60.81702084128871,,AI,Ambulance Only
2024-07-07 03:50:00,High,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,85.07853952616776,Low,14.53,36,9.75,1,Unavailable,Highway,Minor,62.79397902279678,39.58476685821202,9.6,37.58209299050027,,Human,Drone Only
2023-09-23 22:50:00,Low,Other,Urban,Moderate,Clear,Available,Available,58.96008876771005,Low,10.63,24,6.12,3,Unavailable,Highway,Minor,54.51307684041413,35.45406541453952,3.68,51.502449080833344,,Human,Ambulance Only
2024-11-16 18:10:00,Medium,Accident,Suburban,Low,Clear,Available,Available,83.23691176706508,High,15.85,72,28.82,1,Available,Highway,Major,56.34068806367088,39.18361646820043,1.79,74.90442082334923,,Human,Ambulance Only
2023-11-07 09:10:00,High,Accident,Urban,Moderate,Rainy,Available,Available,78.05448856021836,High,24.6,50,44.44,1,Available,Highway,Minor,73.97581337058088,35.45967101421624,9.97,59.22479286334752,,Human,Ambulance Only
2018-06-11 04:50:00,Low,Other,Urban,Low,Clear,Available,Available,97.9607257718488,Low,15.49,58,28.18,1,Available,Highway,Minor,49.03072927105457,31.760459845697483,4.46,69.00458213470078,Moderate,AI,Drone Only
2020-04-19 19:10:00,Medium,Accident,Rural,Moderate,Rainy,Unavailable,Available,72.7496108097643,Low,20.84,85,22.3,1,Available,Local Road,Minor,35.26683638210192,25.695127700517865,2.24,64.79676333877728,,Human,Ambulance Only
2022-09-14 01:10:00,Low,Fire,Urban,High,Clear,Unavailable,Available,63.99863495943272,Low,26.33,39,49.76,2,Available,Highway,Critical,56.59708689209066,46.79928111324941,6.89,68.66801293265816,,Human,Ambulance Only
2021-04-04 07:10:00,Low,Fire,Urban,Moderate,Clear,Available,Available,69.25070390503365,Low,20.98,27,40.4,1,Unavailable,Local Road,Minor,64.78557734228546,31.7237645759375,9.4,75.58755562157546,,Human,Drone Only
2022-04-02 06:20:00,Low,Cardiac Arrest,Suburban,High,Clear,Available,Available,90.50580496795004,Low,21.9,24,45.12,1,Available,Highway,Major,62.03111679304128,52.26671378548283,8.27,62.7522915714943,,Human,Drone Only
2020-04-23 13:50:00,Low,Accident,Suburban,Low,Clear,Available,Available,84.5066930628084,High,18.47,90,45.97,2,Unavailable,Highway,Minor,77.92311296460555,46.24546388943588,4.75,66.58992376870398,,Human,Drone Only
2022-05-22 12:30:00,Low,Other,Urban,Low,Rainy,Available,Available,85.67244560072346,Low,15.21,43,27.38,2,Unavailable,Highway,Major,68.04358675937432,36.90825445374352,3.58,75.00518652521474,,Human,Hybrid Dispatch
2023-06-13 04:20:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,74.30613495127307,Medium,18.28,49,32.04,1,Unavailable,Highway,Major,56.3367717190888,38.99031505709746,1.9,84.13308839941816,,Human,Hybrid Dispatch
2022-05-22 07:20:00,Low,Other,Urban,Low,Clear,Unavailable,Available,82.12498030208303,Low,11.34,17,34.55,1,Available,Highway,Minor,58.49055688763178,31.04722411883272,7.51,54.26563009785945,,AI,Drone Only
2023-08-03 09:30:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,81.78971406719107,Medium,20.54,87,46.18,1,Unavailable,Highway,Major,57.58105424835991,38.38802515418207,4.12,74.9322444013402,Moderate,Human,Ambulance Only
2021-02-19 20:30:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,96.47850374916524,Medium,15.26,79,22.85,1,Unavailable,Highway,Major,63.11580499044561,43.71182691529607,5.57,78.51279473979808,,Human,Ambulance Only
2023-12-14 14:20:00,Medium,Accident,Rural,Low,Rainy,Unavailable,Available,78.57159297918726,Low,13.95,23,3.14,1,Unavailable,Highway,Major,67.25023904281727,39.505420917329474,0.79,70.29361337515891,,Human,Ambulance Only
2018-08-31 05:40:00,Medium,Accident,Suburban,Low,Rainy,Available,Available,72.05146186593501,Low,12.47,45,7.81,2,Unavailable,Highway,Minor,58.98997068599291,41.83386131905238,0.5,100.0,,AI,Drone Only
2023-10-28 01:20:00,Medium,Other,Urban,High,Clear,Available,Available,72.15858394269341,Low,20.61,88,30.74,1,Unavailable,Local Road,Minor,67.41772231787343,33.53598534412662,3.23,97.49263649815084,,Human,Drone Only
