Timestamp,Incident_Severity,Incident_Type,Region_Type,Traffic_Congestion,Weather_Condition,Drone_Availability,Ambulance_Availability,Battery_Life,Air_Traffic,Response_Time,Hospital_Capacity,Distance_to_Incident,Number_of_Injuries,Specialist_Availability,Road_Type,Emergency_Level,Drone_Speed,Ambulance_Speed,Payload_Weight,Fuel_Level,Weather_Impact,Dispatch_Coordinator,Label
2023-01-18 08:30:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,78.75228878538823,Low,18.69,94,47.62,2,Available,Highway,Minor,65.14218469802584,37.70122093582719,6.1,65.72774154027884,Moderate,Human,Drone Only
2020-03-21 14:10:00,Low,Accident,Suburban,Low,Rainy,Unavailable,Available,78.86272785260371,Low,15.68,24,23.25,1,Unavailable,Unpaved Road,Minor,47.46568697299814,49.32461200055174,7.09,83.55126516542008,,Human,Drone Only
2020-09-04 16:00:00,Medium,Accident,Rural,High,Clear,Available,Available,87.51271133583789,Low,25.75,37,48.71,1,Available,Unpaved Road,Minor,47.93859433604002,32.90028810403652,9.5,88.59286084819058,Moderate,Human,Drone Only
2023-08-29 13:20:00,Low,Accident,Urban,Low,Rainy,Unavailable,Unavailable,80.78454149683202,Low,16.72,94,20.76,1,Unavailable,Highway,Major,63.35265600092104,46.080508318750674,3.82,54.13093340649601,,Human,Ambulance Only
2023-05-01 18:40:00,Low,Accident,Urban,Low,Rainy,Available,Available,74.3274527476987,Medium,19.28,91,32.22,1,Unavailable,Highway,Major,50.0733855729006,51.908039161573626,4.11,100.0,,Human,Ambulance Only
2023-12-23 19:40:00,Medium,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,66.53347064518248,Low,17.85,95,25.81,2,Unavailable,Local Road,Minor,64.34448370929994,33.97710384900758,9.08,69.44813121660081,,Human,Ambulance Only
2021-04-17 07:10:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,79.86940512259518,High,12.47,96,21.42,1,Available,Highway,Major,71.42020159397072,40.88619802144656,3.26,100.0,,Human,Drone Only
2020-11-24 15:30:00,Low,Accident,Suburban,Low,Rainy,Available,Available,78.54676222333647,High,13.83,25,8.9,1,Unavailable,Highway,Major,72.11911951506673,50.753045969911724,2.03,58.91734909035747,Moderate,AI,Hybrid Dispatch
2024-05-03 15:30:00,Low,Accident,Suburban,Low,Clear,Available,Available,81.94511250206712,Low,14.86,64,30.76,1,Unavailable,Highway,Major,63.22099046445718,51.77507687322872,2.24,62.68863005637281,Moderate,AI,Hybrid Dispatch
2020-08-12 17:30:00,Low,Accident,Urban,Moderate,Clear,Available,Available,75.27133164835128,Low,10.0,63,9.51,2,Available,Highway,Minor,46.10665119402556,46.503935311361126,4.4,57.48081116100643,,Human,Ambulance Only
2021-08-14 09:30:00,Medium,Other,Urban,Low,Rainy,Available,Available,78.26427369469383,Low,22.3,44,37.93,1,Available,Local Road,Minor,52.82842998637776,46.32974611333199,8.54,61.78014113317716,Moderate,Human,Ambulance Only
2019-06-20 16:00:00,Medium,Fire,Urban,Low,Clear,Available,Available,91.41854616788896,Medium,13.79,93,22.13,1,Available,Local Road,Minor,61.03129125224642,29.56235978733718,8.35,58.86028618780377,,Human,Drone Only
2019-08-24 13:20:00,Low,Fire,Urban,Low,Clear,Available,Available,100.0,Low,13.9,82,48.49,1,Available,Local Road,Minor,53.993909964463015,34.56850750261907,9.3,94.1717463017726,,Human,Drone Only
2020-06-20 20:40:00,High,Other,Suburban,Low,Clear,Available,Available,72.26298049847284,Medium,20.72,35,27.25,2,Unavailable,Highway,Critical,72.18745766275896,52.18968897570293,4.33,84.73658627500613,Moderate,Human,Ambulance Only
2022-05-15 08:20:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,90.1833569437716,Low,17.75,85,14.62,3,Unavailable,Highway,Critical,59.88553234062754,43.20464480820527,5.87,66.22406007181712,,AI,Ambulance Only
2022-05-14 03:30:00,Low,Accident,Rural,Low,Clear,Available,Available,87.02760785284234,Low,18.2,22,47.47,2,Available,Highway,Major,51.08811881422757,42.16433306089336,2.07,76.99879066201832,,Human,Drone Only
2022-08-30 06:20:00,Low,Cardiac Arrest,Rural,Low,Clear,Available,Available,63.31958197462454,Medium,20.49,94,20.89,1,Unavailable,Local Road,Major,67.08827913624192,48.24819846259216,3.06,63.255153163,Moderate,Human,Ambulance Only
2018-04-02 04:20:00,Low,Cardiac Arrest,Urban,Low,Clear,Unavailable,Available,86.81058344476217,Low,17.63,22,43.61,2,Available,Highway,Minor,63.26071448856356,36.3174130775942,3.37,78.5977363344619,,Human,Drone Only
2022-06-02 03:20:00,Low,Other,Rural,Low,Clear,Unavailable,Available,75.34825313857037,High,13.82,97,3.45,1,Available,Highway,Major,52.520114689842615,45.93792213154962,7.24,82.6383537249217,Moderate,AI,Ambulance Only
2021-04-11 23:40:00,Low,Other,Urban,High,Clear,Available,Available,73.61807439504854,Low,20.16,61,30.53,1,Available,Local Road,Minor,73.66751969173929,52.93100371256556,1.5,76.78145759898857,,Human,Drone Only
2022-08-22 02:30:00,Low,Accident,Rural,Moderate,Clear,Available,Available,81.77464779570568,Low,13.07,70,12.31,1,Available,Highway,Major,44.71027839332351,45.56183489485782,8.29,53.79446585769404,Severe,Human,Hybrid Dispatch
2020-01-25 11:50:00,Low,Other,Urban,Low,Rainy,Unavailable,Available,80.51936930654227,Low,13.14,51,23.43,2,Unavailable,Highway,Minor,61.21132788560695,44.66682751755634,8.68,98.25056041568791,,Human,Ambulance Only
2022-01-17 09:00:00,Low,Accident,Urban,Low,Clear,Available,Available,83.63261459571936,Low,12.69,47,29.16,1,Unavailable,Highway,Minor,52.45607864227911,41.08742598652462,1.47,83.01611888755312,,AI,Drone Only
2020-07-03 11:50:00,High,Accident,Urban,High,Clear,Available,Available,82.53471909442986,High,17.13,22,12.95,1,Unavailable,Local Road,Minor,62.62362863641198,59.92922665537544,6.09,52.931840528217066,,Human,Ambulance Only
2024-06-20 03:40:00,Medium,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,78.1885559591845,Low,25.65,32,43.08,1,Unavailable,Local Road,Minor,52.45156023030391,45.81309954508221,4.9,84.2132876356746,Severe,Human,Drone Only
2023-11-28 21:00:00,Low,Other,Suburban,Moderate,Clear,Unavailable,Available,70.29182338972603,Low,11.42,28,22.64,2,Unavailable,Highway,Minor,75.02135763146548,42.25076375481843,4.65,66.14424855411215,,Human,Drone Only
2023-03-24 10:00:00,Medium,Fire,Urban,Low,Clear,Available,Available,82.36430244511804,Low,19.86,14,31.69,1,Available,Highway,Critical,67.60017852642807,45.690594267767736,3.73,62.762229739829166,,AI,Drone Only
2023-08-11 09:40:00,Low,Accident,Rural,Low,Rainy,Available,Unavailable,83.0055134883918,Medium,18.62,33,20.89,2,Unavailable,Local Road,Minor,64.76105077693097,46.49785010637659,2.78,68.13511641399539,,Human,Ambulance Only
2020-03-22 12:20:00,Medium,Other,Suburban,Moderate,Clear,Available,Available,76.92599070272108,Medium,16.0,71,13.75,1,Unavailable,Local Road,Minor,50.93995645462731,32.10316329858838,4.04,85.31542839977001,,Human,Drone Only
2018-01-05 16:50:00,Low,Accident,Urban,Low,Clear,Unavailable,Unavailable,62.57795639529482,Medium,10.0,82,3.31,1,Available,Highway,Major,56.04554431663797,36.55832804653843,1.94,77.55211710536095,,Human,Ambulance Only
2018-04-16 04:20:00,Low,Other,Suburban,High,Clear,Available,Available,88.8153096930317,Low,19.13,57,30.13,1,Unavailable,Local Road,Minor,62.08535712556251,25.63450100018021,8.68,84.76796286075427,Moderate,Human,Ambulance Only
2021-01-15 18:20:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,87.19663598201575,Medium,11.54,59,13.52,1,Unavailable,Highway,Minor,69.71380607785758,45.791627930618105,9.34,81.2606728512379,,AI,Ambulance Only
2021-10-07 18:30:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,76.7095051662449,Low,11.89,31,8.04,3,Unavailable,Local Road,Major,56.27409357260496,57.14095282346045,3.81,83.14118116742618,,Human,Ambulance Only
2024-05-01 22:10:00,Low,Fire,Urban,Low,Clear,Available,Available,74.30700576651033,High,12.17,39,17.97,1,Unavailable,Unpaved Road,Minor,62.88254935214522,36.13912269072343,0.59,74.95155096500963,,Human,Ambulance Only
2022-06-16 23:10:00,Medium,Cardiac Arrest,Urban,Low,Clear,Available,Available,86.10483891574646,Medium,20.92,81,43.12,1,Unavailable,Local Road,Minor,47.21549918256443,46.39083839197296,6.61,87.64804152763924,Moderate,Human,Ambulance Only
2020-09-13 04:00:00,Medium,Accident,Urban,Low,Clear,Available,Available,100.0,Low,15.53,75,41.4,2,Unavailable,Highway,Minor,63.05079403278032,25.513659311834807,1.03,63.8873250847529,,Human,Drone Only
2020-02-02 16:50:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,65.05977079488547,Low,19.14,25,18.14,1,Unavailable,Local Road,Major,70.17215490307228,23.04748806082604,7.13,74.26509270011827,,Human,Ambulance Only
2021-09-26 22:30:00,Low,Accident,Urban,High,Clear,Available,Available,78.14872844220778,Low,17.15,27,44.11,1,Unavailable,Highway,Minor,66.03381001714469,32.855090945942685,9.34,85.59322144253557,,AI,Drone Only
2020-02-15 22:00:00,Low,Accident,Urban,Low,Clear,Available,Available,84.63885827881701,Low,10.66,66,15.72,2,Unavailable,Highway,Minor,68.73543139632076,46.399244263722345,0.53,67.11603939449259,,Human,Drone Only
2020-06-07 10:50:00,Low,Accident,Rural,Low,Rainy,Available,Available,75.37430720322111,Medium,19.83,62,29.77,3,Unavailable,Highway,Major,55.66114620019616,38.87856473824648,8.06,72.87157671848769,,Human,Drone Only
2021-06-27 12:10:00,High,Accident,Rural,Low,Rainy,Unavailable,Available,85.05438207282504,Low,16.75,81,15.29,2,Available,Highway,Minor,53.93846884201234,54.68608703296749,2.39,63.68776925516995,,AI,Ambulance Only
2020-11-23 15:00:00,Low,Fire,Urban,Low,Clear,Unavailable,Available,86.26571533513982,High,17.11,76,27.94,2,Available,Local Road,Minor,42.94272369979688,43.3968849494278,9.87,43.57431062653112,,AI,Drone Only
2021-06-17 01:10:00,Medium,Accident,Urban,High,Clear,Available,Unavailable,73.5369029991499,Low,30.86,71,45.06,3,Unavailable,Highway,Critical,72.22047556878263,23.84072736219153,8.18,94.92193432357858,,Human,Drone Only
2023-04-30 17:00:00,Medium,Accident,Urban,Moderate,Rainy,Available,Available,71.26905380817924,Low,10.96,71,3.18,1,Unavailable,Highway,Major,36.49733872159327,51.7007938333787,1.72,73.16171437734234,,Human,Drone Only
2022-12-04 04:00:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,88.86513410954663,Medium,16.03,36,8.44,2,Unavailable,Highway,Critical,48.61788977735812,28.00528299933143,4.48,80.7222233994351,,AI,Ambulance Only
2020-06-07 08:50:00,Medium,Accident,Rural,High,Rainy,Available,Unavailable,76.66150793375064,Low,38.54,50,44.24,1,Available,Local Road,Minor,43.862891617975365,34.28257998376409,5.48,92.74537699609915,,Human,Drone Only
2018-11-09 18:50:00,Low,Accident,Urban,Moderate,Clear,Available,Available,83.89200714619156,High,15.35,11,19.56,1,Available,Highway,Minor,68.00767791910312,43.08629190523876,5.75,86.54393349819809,,Human,Ambulance Only
2024-08-31 03:50:00,Low,Cardiac Arrest,Urban,Low,Stormy,Available,Available,82.21145040262287,High,21.56,71,35.11,1,Available,Highway,Minor,70.67310826104388,31.0463962706516,4.26,80.83968302692367,Moderate,Human,Drone Only
2023-04-12 18:10:00,Low,Accident,Suburban,Moderate,Rainy,Unavailable,Available,71.3852470721381,Low,10.36,71,9.58,2,Unavailable,Highway,Minor,55.64789990635925,48.57996123554437,6.72,63.57594094682241,Moderate,Human,Drone Only
2019-07-13 09:10:00,Low,Other,Urban,Moderate,Clear,Available,Unavailable,72.36299393398419,Low,14.48,14,9.31,1,Unavailable,Highway,Minor,48.03342824847412,38.09661219549388,2.8,63.6245457256351,,Human,Ambulance Only
2024-12-07 00:10:00,Low,Other,Suburban,Low,Clear,Available,Available,69.24571013986761,Low,11.14,51,15.78,1,Unavailable,Highway,Minor,64.24418809861292,38.82259814010214,1.76,68.06700095336906,,Human,Drone Only
2022-10-08 10:30:00,Low,Accident,Suburban,Moderate,Clear,Available,Available,83.76899013643718,Medium,15.59,17,22.76,3,Unavailable,Local Road,Minor,64.51004894121287,38.69790636699931,4.4,77.16246172957,,AI,Ambulance Only
2020-04-29 05:20:00,Low,Other,Suburban,Low,Clear,Available,Available,94.30109992271622,Low,10.0,48,4.46,1,Unavailable,Highway,Major,90.0148142112622,54.34577318214197,9.31,58.31445675865945,,Human,Drone Only
2021-12-31 23:40:00,Medium,Accident,Suburban,High,Clear,Available,Available,85.93777018066328,Low,19.58,71,47.27,1,Unavailable,Highway,Minor,79.23948467078485,44.02930600687698,7.57,64.58734722187235,,AI,Hybrid Dispatch
2019-03-25 17:50:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,85.37722119242144,Medium,15.27,53,35.83,1,Available,Highway,Major,57.89415333038729,53.18047699912123,4.07,77.42124721381184,,AI,Hybrid Dispatch
2020-04-05 01:10:00,Low,Cardiac Arrest,Urban,Low,Stormy,Available,Available,85.6491710831155,High,26.98,62,42.27,1,Unavailable,Local Road,Major,49.75456723404918,45.00403672482585,2.57,72.10419290293636,,Human,Hybrid Dispatch
2022-11-03 20:30:00,Low,Accident,Urban,Low,Clear,Available,Available,100.0,Low,13.97,38,27.15,3,Available,Highway,Major,63.97425919189455,36.86404694892241,3.88,75.98073913251476,Moderate,Human,Drone Only
2019-11-06 03:20:00,Medium,Accident,Urban,Low,Clear,Available,Available,60.01183898405748,Low,10.3,13,11.97,1,Unavailable,Highway,Minor,79.08602767096085,49.62476531508958,8.7,58.31269714555902,,Human,Drone Only
2020-11-19 13:20:00,Low,Accident,Urban,Low,Clear,Available,Available,75.62094778396468,Low,13.87,48,38.53,1,Unavailable,Highway,Minor,79.01625618691976,36.82487094767762,8.92,82.7652061066393,Moderate,Human,Ambulance Only
2022-07-28 21:10:00,Low,Fire,Urban,Low,Clear,Unavailable,Available,85.66894373657027,Medium,16.65,38,15.36,1,Available,Local Road,Minor,44.29680090006967,50.71225311410143,3.58,55.28134136781206,,Human,Ambulance Only
2020-08-11 16:00:00,Low,Accident,Urban,Low,Clear,Available,Available,71.96052807796522,Low,10.55,12,2.59,1,Available,Local Road,Major,85.38176938011381,32.67504119521822,5.87,57.5079059697175,Moderate,AI,Ambulance Only
2021-03-08 05:50:00,Low,Accident,Rural,Low,Clear,Available,Available,77.88147944450088,High,16.53,40,26.01,1,Unavailable,Local Road,Minor,56.68076349673119,42.97294502637868,1.89,62.248140374106114,,Human,Drone Only
2022-11-27 08:50:00,Low,Other,Urban,Moderate,Clear,Available,Available,70.85633609351711,Low,13.19,56,10.34,1,Available,Local Road,Major,44.60091268797655,47.72472243862589,4.16,75.73874762341768,,Human,Ambulance Only
2018-12-05 00:00:00,Medium,Accident,Suburban,Low,Clear,Available,Available,82.05747787204072,High,11.72,53,26.52,1,Unavailable,Highway,Minor,69.4079474070231,40.03415727352567,7.18,71.83938786673242,,AI,Drone Only
2024-05-23 04:50:00,High,Accident,Urban,Low,Clear,Available,Unavailable,77.46569423629441,Medium,23.77,66,45.07,1,Available,Local Road,Minor,75.96310626653852,33.81722983376919,8.35,77.73376531379787,,AI,Drone Only
2023-07-01 14:10:00,Low,Other,Urban,Moderate,Rainy,Available,Available,78.21750880563842,Low,15.58,60,27.74,2,Available,Highway,Minor,60.59361203018771,31.593656105483653,3.29,92.97629033772095,,AI,Drone Only
2019-10-07 14:50:00,Low,Other,Urban,Low,Clear,Available,Available,70.47938042976124,Medium,13.56,94,29.8,1,Unavailable,Highway,Minor,70.73187312455697,35.800830418356455,5.36,47.2044068069801,Moderate,AI,Drone Only
2020-12-07 00:50:00,Low,Accident,Urban,High,Clear,Available,Available,78.89193026514891,Medium,15.61,50,35.44,1,Available,Highway,Minor,70.52904318548394,49.45514717947714,4.84,58.31721695823627,,Human,Ambulance Only
2023-08-17 06:00:00,High,Cardiac Arrest,Suburban,Low,Clear,Available,Available,74.04501593105047,Low,12.48,73,11.61,2,Unavailable,Highway,Minor,72.85421618892521,50.105389084707625,9.29,69.67344343771836,,Human,Ambulance Only
2018-03-08 06:50:00,Medium,Accident,Urban,Low,Stormy,Available,Available,73.25317810866662,Medium,23.51,80,21.12,1,Unavailable,Highway,Critical,64.40841423850655,37.54049689261087,1.16,76.71187356209357,Moderate,Human,Drone Only
2024-04-01 02:20:00,Medium,Other,Suburban,Moderate,Stormy,Available,Available,86.63058570621415,Low,24.04,63,11.87,2,Available,Local Road,Minor,47.32344937666157,33.048221643871805,9.99,77.41999321222205,,Human,Hybrid Dispatch
2024-09-27 20:10:00,Low,Accident,Urban,Moderate,Clear,Available,Available,90.75855671095698,Medium,15.51,28,21.51,1,Available,Highway,Critical,59.04618056697667,39.44850391900614,6.07,70.91954758251093,,Human,Ambulance Only
2019-08-09 14:10:00,Low,Accident,Urban,Moderate,Rainy,Unavailable,Unavailable,87.8245191450277,Low,14.64,70,5.0,2,Unavailable,Highway,Critical,59.73191151742603,39.8453701475592,9.9,75.10501016264966,,Human,Drone Only
2022-05-07 15:30:00,Low,Cardiac Arrest,Urban,High,Clear,Unavailable,Available,70.30639778468857,Low,17.53,67,26.36,1,Unavailable,Highway,Minor,55.254915342289976,37.0630747887609,4.57,88.56462501206944,,Human,Drone Only
2019-12-27 14:30:00,Low,Other,Urban,High,Clear,Available,Available,92.5452497483612,Low,13.1,34,21.17,1,Available,Highway,Major,55.64429685940536,39.70970849586536,3.34,56.78183495420045,Moderate,Human,Drone Only
2021-03-03 22:40:00,Medium,Accident,Suburban,High,Stormy,Unavailable,Unavailable,70.71997187853248,Medium,24.43,99,14.24,2,Unavailable,Unpaved Road,Minor,55.33604236685272,34.90406604069598,9.7,81.02007278977119,Moderate,Human,Ambulance Only
2022-11-04 10:10:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,76.73457347137307,Low,10.0,42,11.38,3,Unavailable,Highway,Minor,63.20532640619044,40.54398516009169,0.63,76.85168834920599,Moderate,Human,Drone Only
2020-05-04 06:40:00,Low,Fire,Urban,Low,Clear,Unavailable,Available,78.58782015594187,Low,10.49,57,16.29,2,Available,Unpaved Road,Minor,72.80391123454565,57.82209763327866,2.91,58.98684237850273,Moderate,Human,Drone Only
2024-01-19 09:50:00,Low,Accident,Suburban,Low,Clear,Available,Available,49.953546658879006,Low,15.46,36,44.53,1,Unavailable,Local Road,Minor,59.34272387065885,42.461565484163366,2.23,86.30692837561558,,Human,Ambulance Only
2020-06-03 15:00:00,Low,Accident,Urban,Moderate,Rainy,Available,Unavailable,76.08943018682322,Medium,21.12,43,23.79,1,Unavailable,Local Road,Minor,64.27212264338833,26.46352630239029,5.21,60.83604077670434,Moderate,Human,Drone Only
2022-07-06 13:50:00,Low,Cardiac Arrest,Suburban,Low,Clear,Unavailable,Available,98.2156701335753,Low,12.55,69,24.25,1,Available,Highway,Minor,51.04964724343854,36.13138412298571,4.8,61.82843152884912,,Human,Drone Only
2021-02-15 21:20:00,Low,Accident,Rural,High,Clear,Unavailable,Available,78.32672592843542,High,15.65,98,19.9,1,Unavailable,Highway,Minor,65.79065848961883,33.31084689973149,8.58,59.40152255369488,,AI,Drone Only
2022-05-24 04:40:00,Low,Other,Urban,Low,Clear,Available,Unavailable,67.55323514102795,Low,14.41,45,37.55,2,Available,Highway,Minor,57.10116476155701,39.66325145677153,9.15,62.56680337195787,Moderate,Human,Drone Only
2021-08-01 20:50:00,Medium,Other,Urban,High,Clear,Available,Available,89.02242892530617,Low,13.3,88,4.51,1,Unavailable,Highway,Major,50.55548753105565,35.54633425040399,5.89,89.80674709883544,Moderate,Human,Ambulance Only
2022-11-06 09:30:00,Low,Cardiac Arrest,Rural,Low,Rainy,Available,Available,81.11323941288714,Low,18.54,34,7.92,1,Available,Unpaved Road,Major,69.93812136410325,33.18207696759728,3.63,78.18860400813449,,Human,Drone Only
2018-12-02 22:20:00,High,Accident,Urban,Low,Clear,Available,Available,75.52175401277162,High,12.07,99,16.71,1,Available,Highway,Minor,63.72840778890387,44.20169700733943,5.16,58.70523060501092,,AI,Ambulance Only
2020-08-16 01:30:00,Medium,Cardiac Arrest,Urban,Low,Clear,Unavailable,Available,76.97292782968209,High,23.66,33,43.41,1,Unavailable,Local Road,Minor,62.54770315263066,30.06835528807129,5.16,49.97958852270396,,Human,Drone Only
2019-09-02 03:10:00,Low,Accident,Urban,Moderate,Clear,Available,Available,87.21302355178457,Medium,20.46,74,44.65,2,Available,Local Road,Minor,45.982556098484594,40.6340025553771,6.31,71.0468013956199,Moderate,Human,Ambulance Only
2023-05-07 16:50:00,Medium,Fire,Rural,Moderate,Clear,Unavailable,Available,77.6093391990358,Medium,13.81,81,14.58,1,Unavailable,Highway,Minor,53.518124770621874,41.64769603052288,1.32,72.91960651030881,Moderate,AI,Drone Only
2021-02-14 10:00:00,Low,Accident,Urban,Low,Clear,Available,Available,83.77341134077291,Medium,15.5,89,48.34,2,Unavailable,Highway,Minor,56.56136726038088,48.90594050713996,5.48,66.29702762395294,Severe,Human,Hybrid Dispatch
2019-04-07 01:00:00,Medium,Accident,Urban,Low,Clear,Unavailable,Available,77.01588804750648,Low,21.44,47,38.37,1,Unavailable,Local Road,Minor,54.92435051905534,30.854684327350988,4.65,68.77409869731046,,Human,Drone Only
2020-05-16 17:30:00,High,Accident,Urban,Moderate,Clear,Available,Available,67.52996754696348,Medium,18.62,39,14.73,3,Unavailable,Local Road,Minor,63.64921913082551,49.0682182789242,1.5,41.86444403990919,,AI,Drone Only
2020-01-08 08:00:00,Low,Accident,Urban,Moderate,Clear,Available,Unavailable,66.75358065034105,Low,14.8,51,16.81,2,Unavailable,Local Road,Minor,54.99437387861899,37.96452111604789,1.64,62.61997797457725,,Human,Ambulance Only
2018-07-04 08:00:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,88.93876020616163,Low,10.83,46,21.66,1,Available,Highway,Minor,71.10371657623953,47.89895240752844,4.89,79.94235870709134,,Human,Drone Only
2023-05-18 03:30:00,Low,Accident,Suburban,Moderate,Rainy,Available,Available,67.03999319775312,High,13.31,98,11.42,1,Available,Highway,Major,66.08951014439637,36.17899482617742,0.69,73.13270050211415,Moderate,Human,Ambulance Only
2019-08-12 01:50:00,Low,Accident,Urban,Low,Clear,Available,Available,90.9661523949284,Medium,10.0,63,17.46,3,Unavailable,Highway,Minor,61.9500521765743,51.96459157956478,4.63,83.73271317266588,,AI,Drone Only
2021-02-04 10:00:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,84.53260604671419,High,10.0,43,9.6,2,Available,Highway,Major,51.15469665425087,38.69535582447694,7.61,80.07612774235821,,Human,Drone Only
2024-10-25 13:00:00,High,Cardiac Arrest,Suburban,Low,Rainy,Unavailable,Available,66.90428605085319,Medium,24.04,62,31.12,4,Available,Highway,Minor,39.944953764842175,49.70653008786885,9.71,67.5774380446686,,Human,Drone Only
2024-10-19 23:40:00,Low,Fire,Suburban,Moderate,Rainy,Available,Available,88.38482619637085,Low,23.9,45,39.57,1,Available,Highway,Major,58.14519900089501,46.018815050271286,9.42,84.54833953043534,,AI,Drone Only
2018-12-25 16:10:00,Low,Accident,Urban,Moderate,Clear,Available,Available,91.14301467724307,Low,13.11,74,23.3,2,Unavailable,Highway,Minor,51.72201659559143,44.02439252706952,2.36,54.5924400349329,,Human,Drone Only
2021-09-02 20:00:00,Low,Other,Urban,Low,Clear,Available,Available,72.86419988121139,Low,12.18,32,49.88,1,Available,Highway,Minor,75.12666523109192,57.21553596169392,9.08,60.516965000516535,,Human,Ambulance Only
2021-06-24 15:30:00,Low,Other,Urban,High,Rainy,Available,Available,81.629581522892,Low,20.02,40,22.69,2,Unavailable,Local Road,Minor,74.45167592573024,27.192984240816987,4.21,88.81193324369438,,AI,Drone Only
2022-03-12 12:00:00,Low,Cardiac Arrest,Suburban,Low,Rainy,Available,Available,89.00440869421388,Low,18.33,81,31.69,1,Unavailable,Highway,Minor,43.75601121286916,50.75370039587635,1.95,78.75415289883097,Severe,Human,Ambulance Only
2021-06-12 13:20:00,High,Fire,Rural,Low,Clear,Unavailable,Available,62.84643682563997,Medium,16.08,93,22.41,1,Unavailable,Highway,Major,55.89611560684412,33.289963329130885,4.88,44.67528488769148,,Human,Drone Only
2018-04-06 23:10:00,Medium,Accident,Urban,Low,Clear,Unavailable,Available,73.79020197680255,Medium,10.66,78,20.55,2,Unavailable,Highway,Minor,45.80452583077981,43.22545986902053,2.59,62.55213112287439,,Human,Drone Only
2022-01-24 10:50:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,71.81623965028132,Medium,18.16,86,45.83,2,Available,Highway,Minor,38.97282967367163,40.08622830301106,1.28,73.82787609772895,,AI,Drone Only
2022-02-15 17:20:00,High,Accident,Urban,Moderate,Clear,Available,Available,87.07494617713712,Low,15.23,98,22.1,2,Available,Highway,Minor,61.58842965661509,38.03478376924659,0.83,78.10007008655832,Moderate,Human,Hybrid Dispatch
2018-07-23 03:30:00,Low,Fire,Rural,Moderate,Clear,Available,Available,76.96636948356003,Low,20.18,45,2.51,4,Available,Local Road,Critical,47.121833864175166,26.74477656388243,8.32,91.75859467396428,,Human,Ambulance Only
2019-10-04 04:50:00,Medium,Accident,Rural,Moderate,Clear,Unavailable,Available,76.99518866830998,Low,15.88,58,20.54,1,Unavailable,Highway,Minor,50.15993909230995,41.36972338058586,2.67,54.09347077871256,,Human,Ambulance Only
2020-04-15 02:20:00,Medium,Cardiac Arrest,Suburban,Moderate,Clear,Available,Available,77.71725008713874,Low,14.27,79,8.86,1,Available,Highway,Minor,72.05318205185084,35.439254687033625,1.64,60.14839176569912,Moderate,Human,Drone Only
2020-10-28 05:40:00,Medium,Cardiac Arrest,Urban,Low,Rainy,Available,Available,94.95548842123566,Low,22.39,84,33.35,1,Unavailable,Local Road,Minor,69.43306146890127,37.63422169232549,0.86,27.859708630525176,Moderate,Human,Drone Only
2020-08-16 07:00:00,Low,Accident,Urban,Low,Clear,Available,Available,67.1621417501416,Low,12.81,89,30.19,1,Unavailable,Local Road,Minor,56.31989981841634,46.84777543213672,8.99,76.18559244025693,Severe,Human,Drone Only
2018-10-14 22:40:00,Low,Accident,Urban,Low,Rainy,Available,Available,81.50759485542451,Medium,19.0,11,36.3,2,Unavailable,Highway,Minor,66.35352766595408,40.3519942347993,1.94,89.02472112329357,,AI,Drone Only
2022-11-18 15:40:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,87.58994794957886,Low,16.45,48,39.32,3,Unavailable,Highway,Minor,63.25289719795899,33.963290121440586,1.85,86.73409742836536,,Human,Drone Only
2021-01-14 11:20:00,Low,Accident,Suburban,Low,Clear,Available,Available,78.16260622105925,Low,19.6,73,32.89,1,Available,Highway,Critical,76.75633939792013,57.84329636796881,3.36,57.76320343838882,,Human,Ambulance Only
2018-11-18 03:40:00,Low,Other,Urban,Moderate,Clear,Available,Available,89.27791991696327,Medium,10.77,64,9.63,2,Available,Highway,Minor,75.52380975091677,37.66301129205056,3.79,54.9346765475082,Severe,Human,Drone Only
2021-12-20 05:00:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,86.15211323119519,Low,14.03,95,34.32,1,Unavailable,Local Road,Minor,50.96881554513685,49.49189976540679,3.95,74.07169831982989,,AI,Hybrid Dispatch
2023-04-28 05:30:00,Low,Fire,Urban,Low,Clear,Available,Available,69.43065917485774,Low,10.0,74,5.48,1,Available,Highway,Minor,50.62093295759018,57.42467542040811,8.23,53.40830125615162,,AI,Drone Only
